year,state,sector-name,fuel-name,value,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
2011,Maine,Total carbon dioxide emissions from all sectors,All Fuels,17.31,42.69,40.09166666666667,-69.2266474552,45.3714334913
2011,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,66.88,56.05,53.75,-76.7724546076,39.0369222963
2011,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,68.77,49.34,46.925,-71.7986394244,42.2533023991
2011,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,162.5,45.31,43.54166666666666,-85.4371669561,44.3506813109
2011,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,91.4,41.54,40.06666666666667,-94.3090126515,46.3163329315
2011,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,58.56,64.21,63.625,-89.6652136847,32.750866634
2011,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,136.76,55.32,54.50833333333333,-92.47741015779998,38.3676131565
2011,Montana,Total carbon dioxide emissions from all sectors,All Fuels,32.05,41.29,41.15833333333333,-109.645148622,47.0335364218
2011,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,52.45,48.66,48.38333333333333,-99.8108090713,41.5271489603
2011,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,37.91,49.75,49.475,-116.65522549,39.3562373462
2011,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,16.36,44.67,42.34166666666667,-71.5775941473,43.6856317461
2011,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,105.03,54.47,51.46666666666667,-74.6607541123,40.1844273633
2011,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,56.28,54.99,52.85,-106.108388616,34.4213707591
2011,New York,Total carbon dioxide emissions from all sectors,All Fuels,175.32,46.77,44.5,-75.5031182762,42.9403901101
2011,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,132.64,59.84,58.525,-79.3723797543,35.5415341226
2011,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,54.31,40.1,39.69166666666667,-100.469321077,47.446338517
2011,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,235.12,51.79,50.39166666666667,-82.7900611953,40.291452206
2011,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,106.94,61.62,59.65833333333333,-97.5082927121,35.5834856477
2011,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,37.05,46.3,46.475,-120.555413394,43.93664816060001
2011,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,249.75,50.03,48.125,-77.7995595623,40.8738378455
2011,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,11.01,51.28,48.583333333333336,-71.5536120535,41.6760813901
2011,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,81.17,63.59,62.40833333333333,-80.8961396866,33.9079742468
2011,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,14.61,44.39,44.55833333333334,-100.230507516,44.4361607025
2011,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,105.5,58.51,57.65833333333333,-86.3433803654,35.8429870949
2011,Texas,Total carbon dioxide emissions from all sectors,All Fuels,635.04,67.45,64.625,-99.3506971451,31.4844643819
2011,Utah,Total carbon dioxide emissions from all sectors,All Fuels,64.46,47.85,47.525,-111.678216374,39.3237947509
2011,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.81,44.0,41.325,-72.6626493581,44.07519582519999
2011,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,102.52,56.46,54.79166666666666,-78.8122544727,37.5150238913
2011,Washington,Total carbon dioxide emissions from all sectors,All Fuels,68.9,45.57,46.13333333333333,-120.446866425,47.3809688818
2011,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,97.89,52.95,51.575,-80.6137119661,38.6425987436
2011,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,98.2,43.78,42.391666666666666,-90.0116942643,44.6380301915
2011,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,64.47,41.18,40.75833333333333,-107.551454075,42.999642032
2012,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,122.63,64.85,63.083333333333336,-86.8283719359,32.7898321918
2012,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,95.45,62.0,59.34166666666667,-111.664418336,34.2931098705
2012,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,66.26,63.48,60.425,-92.4392676639,34.8997453322
2012,California,Total carbon dioxide emissions from all sectors,All Fuels,348.75,59.48,57.36666666666667,-119.610698951,37.2460706736
2012,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,91.21,48.23,44.583333333333336,-105.547824721,38.9985518194
2012,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,34.27,52.49,48.025,-72.7257060428,41.6202863352
2012,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,14.59,58.45,54.2,-75.4004040929,38.8870164548
2012,Florida,Total carbon dioxide emissions from all sectors,All Fuels,226.97,71.92,70.11666666666666,-81.7974638723,28.628439264699995
2012,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,141.64,65.47,63.35833333333333,-83.4463418309,32.6492290722
2012,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,15.77,45.05,42.575,-114.659382348,44.0890895052
2012,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,219.02,55.72,51.61666666666667,-89.19839676140002,40.0650409125
2012,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,195.44,55.05,51.30833333333334,-86.2756397346,39.9081412284
2012,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,81.39,52.12,47.51666666666667,-93.50006496049998,42.0746268788
2012,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,66.07,58.15,54.13333333333333,-98.3802131736,38.4847081514
2012,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,140.63,58.32,55.48333333333333,-85.2904560935,37.5266674638
2012,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,197.15,68.57,66.39999999999999,-92.5856620163,31.0584069584
2012,Maine,Total carbon dioxide emissions from all sectors,All Fuels,15.62,43.91,40.075,-69.2266474552,45.3714334913
2012,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,62.37,57.47,53.76666666666667,-76.7724546076,39.0369222963
2012,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,62.49,51.38,46.925,-71.7986394244,42.2533023991
2012,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,155.44,48.42,43.575,-85.4371669561,44.3506813109
2012,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,86.44,45.44,40.075,-94.3090126515,46.3163329315
2012,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,60.13,65.51,63.6,-89.6652136847,32.750866634
2012,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,129.06,58.49,54.5,-92.47741015779998,38.3676131565
2012,Montana,Total carbon dioxide emissions from all sectors,All Fuels,30.76,44.72,41.125,-109.645148622,47.0335364218
2012,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,50.62,52.76,48.38333333333333,-99.8108090713,41.5271489603
2012,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,37.92,52.35,49.48333333333333,-116.65522549,39.3562373462
2012,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,14.73,46.62,42.35,-71.5775941473,43.6856317461
2012,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,98.98,55.85,51.425,-74.6607541123,40.1844273633
2012,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,54.19,55.81,52.833333333333336,-106.108388616,34.4213707591
2012,New York,Total carbon dioxide emissions from all sectors,All Fuels,167.89,48.86,44.5,-75.5031182762,42.9403901101
2012,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,124.49,60.68,58.5,-79.3723797543,35.5415341226
2012,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,56.69,44.54,39.7,-100.469321077,47.446338517
2012,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,214.91,53.98,50.4,-82.7900611953,40.291452206
2012,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,104.74,63.04,59.675,-97.5082927121,35.5834856477
2012,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,36.73,48.07,46.5,-120.555413394,43.93664816060001
2012,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,239.77,51.78,48.11666666666667,-77.7995595623,40.8738378455
2012,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,10.49,52.92,48.55833333333334,-71.5536120535,41.6760813901
2012,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,74.47,64.47,62.38333333333333,-80.8961396866,33.9079742468
2012,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,14.89,49.5,44.55833333333334,-100.230507516,44.4361607025
2012,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,99.03,60.21,57.65833333333333,-86.3433803654,35.8429870949
2012,Texas,Total carbon dioxide emissions from all sectors,All Fuels,627.11,67.53,64.61666666666666,-99.3506971451,31.4844643819
2012,Utah,Total carbon dioxide emissions from all sectors,All Fuels,61.64,50.9,47.55833333333334,-111.678216374,39.3237947509
2012,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.45,45.87,41.34166666666667,-72.6626493581,44.07519582519999
2012,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,98.56,57.54,54.80833333333333,-78.8122544727,37.5150238913
2012,Washington,Total carbon dioxide emissions from all sectors,All Fuels,67.88,46.99,46.13333333333333,-120.446866425,47.3809688818
2012,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,92.15,54.3,51.575,-80.6137119661,38.6425987436
2012,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,90.86,47.42,42.36666666666667,-90.0116942643,44.6380301915
2012,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,66.75,44.74,40.74166666666667,-107.551454075,42.999642032
2013,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,120.46,62.71,63.06666666666666,-86.8283719359,32.7898321918
2013,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,99.31,60.48,59.34166666666667,-111.664418336,34.2931098705
2013,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,68.51,59.9,60.40833333333333,-92.4392676639,34.8997453322
2013,California,Total carbon dioxide emissions from all sectors,All Fuels,349.71,59.28,57.38333333333333,-119.610698951,37.2460706736
2013,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,92.14,45.18,44.6,-105.547824721,38.9985518194
2013,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,34.65,49.98,48.03333333333333,-72.7257060428,41.6202863352
2013,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,14.04,55.99,54.18333333333334,-75.4004040929,38.8870164548
2013,Florida,Total carbon dioxide emissions from all sectors,All Fuels,226.98,71.57,70.125,-81.7974638723,28.628439264699995
2013,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,142.91,63.42,63.35,-83.4463418309,32.6492290722
2013,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,17.24,43.91,42.583333333333336,-114.659382348,44.0890895052
2013,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,233.63,51.52,51.61666666666667,-89.19839676140002,40.0650409125
2013,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,200.06,51.58,51.30833333333334,-86.2756397346,39.9081412284
2013,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,82.37,47.08,47.50833333333333,-93.50006496049998,42.0746268788
2013,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,69.76,53.92,54.125,-98.3802131736,38.4847081514
2013,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,139.7,55.27,55.49166666666667,-85.2904560935,37.5266674638
2013,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,189.02,66.48,66.39166666666667,-92.5856620163,31.0584069584
2013,Maine,Total carbon dioxide emissions from all sectors,All Fuels,16.37,42.28,40.10833333333333,-69.2266474552,45.3714334913
2013,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,61.63,54.86,53.75,-76.7724546076,39.0369222963
2013,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,66.52,49.02,46.925,-71.7986394244,42.2533023991
2013,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,164.03,44.53,43.575,-85.4371669561,44.3506813109
2013,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,90.82,39.81,40.05833333333333,-94.3090126515,46.3163329315
2013,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,57.08,63.28,63.625,-89.6652136847,32.750866634
2013,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,133.94,53.96,54.5,-92.47741015779998,38.3676131565
2013,Montana,Total carbon dioxide emissions from all sectors,All Fuels,32.13,42.59,41.13333333333333,-109.645148622,47.0335364218
2013,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,53.46,48.66,48.39166666666667,-99.8108090713,41.5271489603
2013,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,39.74,50.6,49.475,-116.65522549,39.3562373462
2013,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,14.45,44.46,42.333333333333336,-71.5775941473,43.6856317461
2013,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,100.43,53.39,51.43333333333333,-74.6607541123,40.1844273633
2013,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,53.76,53.73,52.84166666666667,-106.108388616,34.4213707591
2013,New York,Total carbon dioxide emissions from all sectors,All Fuels,169.1,45.99,44.5,-75.5031182762,42.9403901101
2013,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,126.19,58.64,58.50833333333333,-79.3723797543,35.5415341226
2013,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,57.24,39.14,39.7,-100.469321077,47.446338517
2013,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,228.03,51.12,50.41666666666666,-82.7900611953,40.291452206
2013,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,103.0,59.12,59.675,-97.5082927121,35.5834856477
2013,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,39.03,47.72,46.5,-120.555413394,43.93664816060001
2013,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,249.52,49.21,48.10833333333333,-77.7995595623,40.8738378455
2013,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,10.08,50.83,48.55833333333334,-71.5536120535,41.6760813901
2013,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,70.24,62.37,62.36666666666667,-80.8961396866,33.9079742468
2013,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,15.36,44.38,44.575,-100.230507516,44.4361607025
2013,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,97.27,57.35,57.7,-86.3433803654,35.8429870949
2013,Texas,Total carbon dioxide emissions from all sectors,All Fuels,657.83,65.38,64.64166666666667,-99.3506971451,31.4844643819
2013,Utah,Total carbon dioxide emissions from all sectors,All Fuels,66.48,47.95,47.55,-111.678216374,39.3237947509
2013,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.73,43.49,41.35833333333333,-72.6626493581,44.07519582519999
2013,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,105.77,55.21,54.78333333333333,-78.8122544727,37.5150238913
2013,Washington,Total carbon dioxide emissions from all sectors,All Fuels,73.83,47.31,46.125,-120.446866425,47.3809688818
2013,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,94.3,51.92,51.575,-80.6137119661,38.6425987436
2013,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,101.29,42.33,42.36666666666667,-90.0116942643,44.6380301915
2013,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,68.95,41.84,40.75833333333333,-107.551454075,42.999642032
2014,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,122.63,61.95,63.09166666666667,-86.8283719359,32.7898321918
2014,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,97.3,62.14,59.35833333333333,-111.664418336,34.2931098705
2014,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,68.91,58.49,60.39166666666667,-92.4392676639,34.8997453322
2014,California,Total carbon dioxide emissions from all sectors,All Fuels,345.39,61.35,57.39166666666667,-119.610698951,37.2460706736
2014,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,92.77,45.87,44.583333333333336,-105.547824721,38.9985518194
2014,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,34.98,48.5,48.05833333333334,-72.7257060428,41.6202863352
2014,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,13.78,54.69,54.175,-75.4004040929,38.8870164548
2014,Florida,Total carbon dioxide emissions from all sectors,All Fuels,233.03,70.76,70.125,-81.7974638723,28.628439264699995
2014,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,148.1,62.98,63.35833333333333,-83.4463418309,32.6492290722
2014,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,16.85,44.77,42.59166666666667,-114.659382348,44.0890895052
2014,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,236.73,49.15,51.60833333333333,-89.19839676140002,40.0650409125
2014,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,205.78,49.18,51.30833333333334,-86.2756397346,39.9081412284
2014,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,83.44,45.01,47.525,-93.50006496049998,42.0746268788
2014,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,70.34,53.47,54.14166666666667,-98.3802131736,38.4847081514
2014,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,140.36,54.25,55.50833333333333,-85.2904560935,37.5266674638
2014,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,186.36,64.89,66.39166666666667,-92.5856620163,31.0584069584
2014,Maine,Total carbon dioxide emissions from all sectors,All Fuels,16.44,40.82,40.09166666666667,-69.2266474552,45.3714334913
2014,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,64.23,53.52,53.75,-76.7724546076,39.0369222963
2014,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,64.94,47.52,46.94166666666666,-71.7986394244,42.2533023991
2014,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,163.96,41.51,43.55,-85.4371669561,44.3506813109
2014,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,95.89,37.99,40.05833333333333,-94.3090126515,46.3163329315
2014,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,59.78,62.18,63.625,-89.6652136847,32.750866634
2014,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,133.45,52.59,54.49166666666667,-92.47741015779998,38.3676131565
2014,Montana,Total carbon dioxide emissions from all sectors,All Fuels,32.58,41.54,41.125,-109.645148622,47.0335364218
2014,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,52.15,47.79,48.375,-99.8108090713,41.5271489603
2014,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,40.56,52.73,49.49166666666667,-116.65522549,39.3562373462
2014,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,15.15,42.78,42.35,-71.5775941473,43.6856317461
2014,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,104.88,51.84,51.458333333333336,-74.6607541123,40.1844273633
2014,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,50.59,54.69,52.85833333333333,-106.108388616,34.4213707591
2014,New York,Total carbon dioxide emissions from all sectors,All Fuels,176.21,44.32,44.50833333333333,-75.5031182762,42.9403901101
2014,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,129.26,58.36,58.50833333333333,-79.3723797543,35.5415341226
2014,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,59.28,38.43,39.71666666666667,-100.469321077,47.446338517
2014,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,229.72,49.05,50.4,-82.7900611953,40.291452206
2014,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,104.46,58.6,59.675,-97.5082927121,35.5834856477
2014,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,37.85,49.37,46.475,-120.555413394,43.93664816060001
2014,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,249.39,47.32,48.125,-77.7995595623,40.8738378455
2014,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,10.54,49.56,48.56666666666666,-71.5536120535,41.6760813901
2014,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,74.71,62.24,62.375,-80.8961396866,33.9079742468
2014,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,15.38,43.23,44.55833333333333,-100.230507516,44.4361607025
2014,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,102.52,56.51,57.65833333333333,-86.3433803654,35.8429870949
2014,Texas,Total carbon dioxide emissions from all sectors,All Fuels,661.99,64.59,64.63333333333334,-99.3506971451,31.4844643819
2014,Utah,Total carbon dioxide emissions from all sectors,All Fuels,65.28,50.07,47.525,-111.678216374,39.3237947509
2014,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,5.89,41.72,41.35833333333333,-72.6626493581,44.07519582519999
2014,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,107.44,54.4,54.78333333333333,-78.8122544727,37.5150238913
2014,Washington,Total carbon dioxide emissions from all sectors,All Fuels,72.47,48.12,46.14166666666667,-120.446866425,47.3809688818
2014,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,99.89,50.7,51.56666666666666,-80.6137119661,38.6425987436
2014,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,101.22,39.72,42.375,-90.0116942643,44.6380301915
2014,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,65.93,41.85,40.75,-107.551454075,42.999642032
2015,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,119.2,64.32,63.075,-86.8283719359,32.7898321918
2015,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,94.98,61.9,59.36666666666667,-111.664418336,34.2931098705
2015,Arkansas,Total carbon dioxide emissions from all sectors,All Fuels,59.05,61.14,60.41666666666666,-92.4392676639,34.8997453322
2015,California,Total carbon dioxide emissions from all sectors,All Fuels,351.42,60.96,57.39166666666666,-119.610698951,37.2460706736
2015,Colorado,Total carbon dioxide emissions from all sectors,All Fuels,91.31,47.55,44.625,-105.547824721,38.9985518194
2015,Connecticut,Total carbon dioxide emissions from all sectors,All Fuels,36.33,49.52,48.04166666666666,-72.7257060428,41.6202863352
2015,Delaware,Total carbon dioxide emissions from all sectors,All Fuels,13.91,56.01,54.175,-75.4004040929,38.8870164548
2015,Florida,Total carbon dioxide emissions from all sectors,All Fuels,237.39,73.03,70.11666666666666,-81.7974638723,28.628439264699995
2015,Georgia,Total carbon dioxide emissions from all sectors,All Fuels,145.68,64.99,63.35833333333333,-83.4463418309,32.6492290722
2015,Idaho,Total carbon dioxide emissions from all sectors,All Fuels,18.04,46.58,42.59166666666666,-114.659382348,44.0890895052
2015,Illinois,Total carbon dioxide emissions from all sectors,All Fuels,219.16,52.57,51.61666666666667,-89.19839676140002,40.0650409125
2015,Indiana,Total carbon dioxide emissions from all sectors,All Fuels,187.24,51.98,51.30833333333334,-86.2756397346,39.9081412284
2015,Iowa,Total carbon dioxide emissions from all sectors,All Fuels,77.42,49.06,47.525,-93.50006496049998,42.0746268788
2015,Kansas,Total carbon dioxide emissions from all sectors,All Fuels,64.51,56.17,54.13333333333333,-98.3802131736,38.4847081514
2015,Kentucky,Total carbon dioxide emissions from all sectors,All Fuels,131.35,56.21,55.50833333333333,-85.2904560935,37.5266674638
2015,Louisiana,Total carbon dioxide emissions from all sectors,All Fuels,185.58,67.88,66.39166666666667,-92.5856620163,31.0584069584
2015,Maine,Total carbon dioxide emissions from all sectors,All Fuels,16.68,41.01,40.10833333333333,-69.2266474552,45.3714334913
2015,Maryland,Total carbon dioxide emissions from all sectors,All Fuels,62.28,55.08,53.775,-76.7724546076,39.0369222963
2015,Massachusetts,Total carbon dioxide emissions from all sectors,All Fuels,66.75,48.14,46.9,-71.7986394244,42.2533023991
2015,Michigan,Total carbon dioxide emissions from all sectors,All Fuels,164.46,44.8,43.55833333333334,-85.4371669561,44.3506813109
2015,Minnesota,Total carbon dioxide emissions from all sectors,All Fuels,89.33,43.28,40.06666666666667,-94.3090126515,46.3163329315
2015,Mississippi,Total carbon dioxide emissions from all sectors,All Fuels,61.3,65.02,63.64166666666667,-89.6652136847,32.750866634
2015,Missouri,Total carbon dioxide emissions from all sectors,All Fuels,124.75,55.61,54.50833333333333,-92.47741015779998,38.3676131565
2015,Montana,Total carbon dioxide emissions from all sectors,All Fuels,32.53,44.91,41.141666666666666,-109.645148622,47.0335364218
2015,Nebraska,Total carbon dioxide emissions from all sectors,All Fuels,50.71,50.74,48.4,-99.8108090713,41.5271489603
2015,Nevada,Total carbon dioxide emissions from all sectors,All Fuels,38.52,53.08,49.475,-116.65522549,39.3562373462
2015,New Hampshire,Total carbon dioxide emissions from all sectors,All Fuels,15.28,43.37,42.36666666666667,-71.5775941473,43.6856317461
2015,New Jersey,Total carbon dioxide emissions from all sectors,All Fuels,103.67,53.48,51.458333333333336,-74.6607541123,40.1844273633
2015,New Mexico,Total carbon dioxide emissions from all sectors,All Fuels,50.69,54.99,52.825,-106.108388616,34.4213707591
2015,New York,Total carbon dioxide emissions from all sectors,All Fuels,174.36,45.32,44.50833333333333,-75.5031182762,42.9403901101
2015,North Carolina,Total carbon dioxide emissions from all sectors,All Fuels,124.78,60.12,58.5,-79.3723797543,35.5415341226
2015,North Dakota,Total carbon dioxide emissions from all sectors,All Fuels,57.92,43.26,39.7,-100.469321077,47.446338517
2015,Ohio,Total carbon dioxide emissions from all sectors,All Fuels,211.2,51.24,50.39166666666667,-82.7900611953,40.291452206
2015,Oklahoma,Total carbon dioxide emissions from all sectors,All Fuels,100.29,60.7,59.66666666666666,-97.5082927121,35.5834856477
2015,Oregon,Total carbon dioxide emissions from all sectors,All Fuels,37.89,50.51,46.475,-120.555413394,43.93664816060001
2015,Pennsylvania,Total carbon dioxide emissions from all sectors,All Fuels,232.93,49.1,48.1,-77.7995595623,40.8738378455
2015,Rhode Island,Total carbon dioxide emissions from all sectors,All Fuels,10.8,50.1,48.55,-71.5536120535,41.6760813901
2015,South Carolina,Total carbon dioxide emissions from all sectors,All Fuels,73.4,64.09,62.375,-80.8961396866,33.9079742468
2015,South Dakota,Total carbon dioxide emissions from all sectors,All Fuels,14.14,47.53,44.575,-100.230507516,44.4361607025
2015,Tennessee,Total carbon dioxide emissions from all sectors,All Fuels,98.71,58.68,57.66666666666666,-86.3433803654,35.8429870949
2015,Texas,Total carbon dioxide emissions from all sectors,All Fuels,655.26,65.75,64.625,-99.3506971451,31.4844643819
2015,Utah,Total carbon dioxide emissions from all sectors,All Fuels,63.61,50.94,47.525,-111.678216374,39.3237947509
2015,Vermont,Total carbon dioxide emissions from all sectors,All Fuels,6.13,42.3,41.35,-72.6626493581,44.07519582519999
2015,Virginia,Total carbon dioxide emissions from all sectors,All Fuels,107.62,56.17,54.8,-78.8122544727,37.5150238913
2015,Washington,Total carbon dioxide emissions from all sectors,All Fuels,75.14,50.05,46.125,-120.446866425,47.3809688818
2015,West Virginia,Total carbon dioxide emissions from all sectors,All Fuels,91.97,52.8,51.583333333333336,-80.6137119661,38.6425987436
2015,Wisconsin,Total carbon dioxide emissions from all sectors,All Fuels,99.86,44.49,42.36666666666667,-90.0116942643,44.6380301915
2015,Wyoming,Total carbon dioxide emissions from all sectors,All Fuels,64.09,44.29,40.73333333333333,-107.551454075,42.999642032
2016,Alabama,Total carbon dioxide emissions from all sectors,All Fuels,113.99,65.63,63.083333333333336,-86.8283719359,32.7898321918
2016,Arizona,Total carbon dioxide emissions from all sectors,All Fuels,90.86,62.02,59.35833333333333,-111.664418336,34.2931098705
